,1,2,3,4,5
43212,0,0,0,0,0
43213,0,0,0,0,0
43214,0,0,0,0,0
43215,0,0,0,0,0
43221,0,0,0,0,0
43222,0,0,0,0,0
43223,0,0,0,0,0
43224,0,0,0,0,0
43225,0,0,0,0,0
43231,0,0,0,0,0
43232,0,0,0,0,0
43233,0,0,0,0,0
43234,0,0,0,0,0
43235,0,0,0,0,0
43241,0,0,0,0,0
43242,0,0,0,0,0
43243,0,0,0,0,0
43244,0,0,0,0,0
43245,0,0,0,0,0
43251,0,0,0,0,0
43252,0,0,0,0,0
43253,0,0,0,0,0
43254,0,0,0,0,0
43255,0,0,0,0,0
43311,0,0,0,0,0
43312,0,0,0,0,0
43313,0,0,0,0,0
43314,0,0,0,0,0
43315,0,0,0,0,0
43321,0,0,0,0,0
43322,0,0,0,0,0
43323,0,0,0,0,0
43324,0,0,0,0,0
43325,0,0,0,0,0
43331,0,0,0,0,0
43332,0,0,0,0,0
43333,0,0,0,0,0
43334,0,0,0,0,0
43335,0,0,0,0,0
43341,0,0,0,0,0
43342,0,0,0,0,0
43343,0,0,0,0,0
43344,0,0,0,0,0
43345,0,0,0,0,0
43351,0,0,0,0,0
43352,0,0,0,0,0
43353,0,0,0,0,0
43354,0,0,0,0,0
43355,0,0,0,0,0
43411,0,0,0,0,0
43412,0,0,0,0,0
43413,0,0,0,0,0
43414,0,0,0,0,0
43415,0,0,0,0,0
43421,0,0,0,0,0
43422,0,0,0,0,0
43423,0,0,0,0,0
43424,0,0,0,0,0
43425,0,0,0,0,0
43431,0,0,0,0,0
43432,0,0,0,0,0
43433,0,0,0,0,0
43434,0,0,0,0,0
43435,0,0,0,0,0
43441,0,0,0,0,0
43442,0,0,0,0,0
43443,0,0,0,0,0
43444,0,0,0,0,0
43445,0,0,0,0,0
43451,0,0,0,0,0
43452,0,0,0,0,0
43453,0,0,0,0,0
43454,0,0,0,0,0
43455,0,0,0,0,0
43511,0,0,0,0,0
43512,0,0,0,0,0
43513,0,0,0,0,0
43514,0,0,0,0,0
43515,0,0,0,0,0
43521,0,0,0,0,0
43522,0,0,0,0,0
43523,0,0,0,0,0
43524,0,0,0,0,0
43525,0,0,0,0,0
43531,0,0,0,0,0
43532,0,0,0,0,0
43533,0,0,0,0,0
43534,0,0,0,0,0
43535,0,0,0,0,0
43541,0,0,0,0,0
43542,0,0,0,0,0
43543,0,0,0,0,0
43544,0,0,0,0,0
43545,0,0,0,0,0
43551,0,0,0,0,0
43552,0,0,0,0,0
43553,0,0,0,0,0
43554,0,0,0,0,0
43555,0,0,0,0,0
44111,0,0,0,0,0
44112,0,0,0,0,0
44113,0,0,0,0,0
44114,0,0,0,0,0
44115,0,0,0,0,0
44121,0,0,0,0,0
44122,0,0,0,0,0
44123,0,0,0,0,0
44124,0,0,0,0,0
44125,0,0,0,0,0
44131,0,0,0,0,0
44132,0,0,0,0,0
44133,0,0,0,0,0
44134,0,0,0,0,0
44135,0,0,0,0,0
44141,0,0,0,0,0
44142,0,0,0,0,0
44143,0,0,0,0,0
44144,0,0,0,0,0
44145,0,0,0,0,0
44151,0,0,0,0,0
44152,0,0,0,0,0
44153,0,0,0,0,0
44154,0,0,0,0,0
44155,0,0,0,0,0
44211,0,0,0,0,0
44212,0,0,0,0,0
44213,0,0,0,0,0
44214,0,0,0,0,0
44215,0,0,0,0,0
44221,0,0,0,0,0
44222,0,0,0,0,0
44223,0,0,0,0,0
44224,0,0,0,0,0
44225,0,0,0,0,0
44231,0,0,0,0,0
44232,0,0,0,0,0
44233,0,0,0,0,0
44234,0,0,0,0,0
44235,0,0,0,0,0
44241,0,0,0,0,0
44242,0,0,0,0,0
44243,0,0,0,0,0
44244,0,0,0,0,0
44245,0,0,0,0,0
44251,0,0,0,0,0
44252,0,0,0,0,0
44253,0,0,0,0,0
44254,0,0,0,0,0
44255,0,0,0,0,0
44311,0,0,0,0,0
44312,0,0,0,0,0
44313,0,0,0,0,0
44314,0,0,0,0,0
44315,0,0,0,0,0
44321,0,0,0,0,0
44322,0,0,0,0,0
44323,0,0,0,0,0
44324,0,0,0,0,0
44325,0,0,0,0,0
44331,0,0,0,0,0
44332,0,0,0,0,0
44333,0,0,0,0,0
44334,0,0,0,0,0
44335,0,0,0,0,0
44341,0,0,0,0,0
44342,0,0,0,0,0
44343,0,0,0,0,0
44344,0,0,0,0,0
44345,0,0,0,0,0
44351,0,0,0,0,0
44352,0,0,0,0,0
44353,0,0,0,0,0
44354,0,0,0,0,0
44355,0,0,0,0,0
44411,0,0,0,0,0
44412,0,0,0,0,0
44413,0,0,0,0,0
44414,0,0,0,0,0
44415,0,0,0,0,0
44421,0,0,0,0,0
44422,0,0,0,0,0
44423,0,0,0,0,0
44424,0,0,0,0,0
44425,0,0,0,0,0
44431,0,0,0,0,0
44432,0,0,0,0,0
44433,0,0,0,0,0
44434,0,0,0,0,0
44435,0,0,0,0,0
44441,0,0,0,0,0
44442,0,0,0,0,0
44443,0,0,0,0,0
44444,0,0,0,0,0
44445,0,0,0,0,0
44451,0,0,0,0,0
44452,0,0,0,0,0
44453,0,0,0,0,0
44454,0,0,0,0,0
44455,0,0,0,0,0
44511,0,0,0,0,0
44512,0,0,0,0,0
44513,0,0,0,0,0
44514,0,0,0,0,0
44515,0,0,0,0,0
44521,0,0,0,0,0
44522,0,0,0,0,0
44523,0,0,0,0,0
44524,0,0,0,0,0
44525,0,0,0,0,0
44531,0,0,0,0,0
44532,0,0,0,0,0
44533,0,0,0,0,0
44534,0,0,0,0,0
44535,0,0,0,0,0
44541,0,0,0,0,0
44542,0,0,0,0,0
44543,0,0,0,0,0
44544,0,0,0,0,0
44545,0,0,0,0,0
44551,0,0,0,0,0
44552,0,0,0,0,0
44553,0,0,0,0,0
44554,0,0,0,0,0
44555,0,0,0,0,0
45111,0,0,0,0,0
45112,0,0,0,0,0
45113,0,0,0,0,0
45114,0,0,0,0,0
45115,0,0,0,0,0
45121,0,0,0,0,0
45122,0,0,0,0,0
45123,0,0,0,0,0
45124,0,0,0,0,0
45125,0,0,0,0,0
45131,0,0,0,0,0
45132,0,0,0,0,0
45133,0,0,0,0,0
45134,0,0,0,0,0
45135,0,0,0,0,0
45141,0,0,0,0,0
45142,0,0,0,0,0
45143,0,0,0,0,0
45144,0,0,0,0,0
45145,0,0,0,0,0
45151,0,0,0,0,0
45152,0,0,0,0,0
45153,0,0,0,0,0
45154,0,0,0,0,0
45155,0,0,0,0,0
45211,0,0,0,0,0
45212,0,0,0,0,0
45213,0,0,0,0,0
45214,0,0,0,0,0
45215,0,0,0,0,0
45221,0,0,0,0,0
45222,0,0,0,0,0
45223,0,0,0,0,0
45224,0,0,0,0,0
45225,0,0,0,0,0
45231,0,0,0,0,0
45232,0,0,0,0,0
45233,0,0,0,0,0
45234,0,0,0,0,0
45235,0,0,0,0,0
45241,0,0,0,0,0
45242,0,0,0,0,0
45243,0,0,0,0,0
45244,0,0,0,0,0
45245,0,0,0,0,0
45251,0,0,0,0,0
45252,0,0,0,0,0
45253,0,0,0,0,0
45254,0,0,0,0,0
45255,0,0,0,0,0
45311,0,0,0,0,0
45312,0,0,0,0,0
45313,0,0,0,0,0
45314,0,0,0,0,0
45315,0,0,0,0,0
45321,0,0,0,0,0
45322,0,0,0,0,0
45323,0,0,0,0,0
45324,0,0,0,0,0
45325,0,0,0,0,0
45331,0,0,0,0,0
45332,0,0,0,0,0
45333,0,0,0,0,0
45334,0,0,0,0,0
45335,0,0,0,0,0
45341,0,0,0,0,0
45342,0,0,0,0,0
45343,0,0,0,0,0
45344,0,0,0,0,0
45345,0,0,0,0,0
45351,0,0,0,0,0
45352,0,0,0,0,0
45353,0,0,0,0,0
45354,0,0,0,0,0
45355,0,0,0,0,0
45411,0,0,0,0,0
45412,0,0,0,0,0
45413,0,0,0,0,0
45414,0,0,0,0,0
45415,0,0,0,0,0
45421,0,0,0,0,0
45422,0,0,0,0,0
45423,0,0,0,0,0
45424,0,0,0,0,0
45425,0,0,0,0,0
45431,0,0,0,0,0
45432,0,0,0,0,0
45433,0,0,0,0,0
45434,0,0,0,0,0
45435,0,0,0,0,0
45441,0,0,0,0,0
45442,0,0,0,0,0
45443,0,0,0,0,0
45444,0,0,0,0,0
45445,0,0,0,0,0
45451,0,0,0,0,0
45452,0,0,0,0,0
45453,0,0,0,0,0
45454,0,0,0,0,0
45455,0,0,0,0,0
45511,0,0,0,0,0
45512,0,0,0,0,0
45513,0,0,0,0,0
45514,0,0,0,0,0
45515,0,0,0,0,0
45521,0,0,0,0,0
45522,0,0,0,0,0
45523,0,0,0,0,0
45524,0,0,0,0,0
45525,0,0,0,0,0
45531,0,0,0,0,0
45532,0,0,0,0,0
45533,0,0,0,0,0
45534,0,0,0,0,0
45535,0,0,0,0,0
45541,0,0,0,0,0
45542,0,0,0,0,0
45543,0,0,0,0,0
45544,0,0,0,0,0
45545,0,0,0,0,0
45551,0,0,0,0,0
45552,0,0,0,0,0
45553,0,0,0,0,0
45554,0,0,0,0,0
45555,0,0,0,0,0
51111,0,0,0,25,0
51112,1750,2950,1900,1900,2675
51113,3750,3450,7050,3300,2150
51114,0,0,0,0,0
51115,0,0,0,0,0
51121,0,0,0,0,0
51122,0,0,0,0,0
51123,0,0,0,0,0
51124,0,0,0,0,0
51125,0,0,0,0,0
51131,0,0,0,0,0
51132,0,0,0,0,0
51133,0,0,0,0,0
51134,0,0,0,0,0
51135,0,0,0,0,0
51141,0,0,0,0,0
51142,0,0,0,0,0
51143,0,0,0,0,0
51144,0,0,0,0,0
51145,0,0,0,0,0
51151,0,0,0,0,0
51152,0,0,0,0,0
51153,0,0,0,0,0
51154,0,0,0,0,0
51155,0,0,0,0,0
51211,0,0,0,0,0
51212,0,0,0,0,0
51213,0,0,0,0,0
51214,0,0,0,0,0
51215,0,0,0,0,0
51221,0,0,0,0,0
51222,0,0,0,0,0
51223,0,0,0,0,0
51224,0,0,0,0,0
51225,0,0,0,0,0
51231,0,0,0,0,0
51232,0,0,0,0,0
51233,0,0,0,0,0
51234,0,0,0,0,0
51235,0,0,0,0,0
51241,0,0,0,0,0
51242,0,0,0,0,0
51243,0,0,0,0,0
51244,0,0,0,0,0
51245,0,0,0,0,0
51251,0,0,0,0,0
51252,0,0,0,0,0
51253,0,0,0,0,0
51254,0,0,0,0,0
51255,0,0,0,0,0
51311,0,0,0,0,0
51312,0,0,0,0,0
51313,0,0,0,0,0
51314,0,0,0,0,0
51315,0,0,0,0,0
51321,0,0,0,0,0
51322,0,0,0,0,0
51323,0,0,0,0,0
51324,0,0,0,0,0
51325,0,0,0,0,0
51331,0,0,0,0,0
51332,0,0,0,0,0
51333,0,0,0,0,0
51334,0,0,0,0,0
51335,0,0,0,0,0
51341,0,0,0,0,0
51342,0,0,0,0,0
51343,0,0,0,0,0
51344,0,0,0,0,0
51345,0,0,0,0,0
51351,0,0,0,0,0
51352,0,0,0,0,0
51353,0,0,0,0,0
51354,0,0,0,0,0
51355,0,0,0,0,0
51411,0,0,0,0,0
51412,0,0,0,0,0
51413,0,0,0,0,0
51414,0,0,0,0,0
51415,0,0,0,0,0
51421,0,0,0,0,0
51422,0,0,0,0,0
51423,0,0,0,0,0
51424,0,0,0,0,0
51425,0,0,0,0,0
51431,0,0,0,0,0
51432,0,0,0,0,0
51433,0,0,0,0,0
51434,0,0,0,0,0
51435,0,0,0,0,0
51441,0,0,0,0,0
51442,0,0,0,0,0
51443,0,0,0,0,0
51444,0,0,0,0,0
51445,0,0,0,0,0
51451,0,0,0,0,0
51452,0,0,0,0,0
51453,0,0,0,0,0
51454,0,0,0,0,0
51455,0,0,0,0,0
51511,0,0,0,0,0
51512,0,0,0,0,0
51513,0,0,0,0,0
51514,0,0,0,0,0
51515,0,0,0,0,0
51521,0,0,0,0,0
51522,0,0,0,0,0
51523,0,0,0,0,0
51524,0,0,0,0,0
51525,0,0,0,0,0
51531,0,0,0,0,0
51532,0,0,0,0,0
51533,0,0,0,0,0
51534,0,0,0,0,0
51535,0,0,0,0,0
51541,0,0,0,0,0
51542,0,0,0,0,0
51543,0,0,0,0,0
51544,0,0,0,0,0
51545,0,0,0,0,0
51551,0,0,0,0,0
51552,0,0,0,0,0
51553,0,0,0,0,0
51554,0,0,0,0,0
51555,0,0,0,0,0
52111,0,0,0,0,0
52112,0,0,0,0,0
52113,0,0,0,0,0
52114,0,0,0,0,0
52115,0,0,0,0,0
52121,0,0,0,0,0
52122,0,0,0,0,0
52123,0,0,0,0,0
52124,0,0,0,0,0
52125,0,0,0,0,0
52131,0,0,0,0,0
52132,0,0,0,0,0
52133,0,0,0,0,0
52134,0,0,0,0,0
52135,0,0,0,0,0
52141,0,0,0,0,0
52142,0,0,0,0,0
52143,0,0,0,0,0
52144,0,0,0,0,0
52145,0,0,0,0,0
52151,0,0,0,0,0
52152,0,0,0,0,0
52153,0,0,0,0,0
52154,0,0,0,0,0
52155,0,0,0,0,0
52211,0,0,0,0,0
52212,0,0,0,0,0
52213,0,0,0,0,0
52214,0,0,0,0,0
52215,0,0,0,0,0
52221,0,0,0,0,0
52222,0,0,0,0,0
52223,0,0,0,0,0
52224,0,0,0,0,0
52225,0,0,0,0,0
52231,0,0,0,0,0
52232,0,0,0,0,0
52233,0,0,0,0,0
52234,0,0,0,0,0
52235,0,0,0,0,0
52241,0,0,0,0,0
52242,0,0,0,0,0
52243,0,0,0,0,0
52244,0,0,0,0,0
52245,0,0,0,0,0
52251,0,0,0,0,0
52252,0,0,0,0,0
52253,0,0,0,0,0
52254,0,0,0,0,0
52255,0,0,0,0,0
52311,0,0,0,0,0
52312,0,0,0,0,0
52313,0,0,0,0,0
52314,0,0,0,0,0
52315,0,0,0,0,0
52321,0,0,0,0,0
52322,0,0,0,0,0
52323,0,0,0,0,0
52324,0,0,0,0,0
52325,0,0,0,0,0
52331,0,0,0,0,0
52332,0,0,0,0,0
52333,0,0,0,0,0
52334,0,0,0,0,0
52335,0,0,0,0,0
52341,0,0,0,0,0
52342,0,0,0,0,0
52343,0,0,0,0,0
52344,0,0,0,0,0
52345,0,0,0,0,0
52351,0,0,0,0,0
52352,0,0,0,0,0
52353,0,0,0,0,0
52354,0,0,0,0,0
52355,0,0,0,0,0
52411,0,0,0,0,0
52412,0,0,0,0,0
52413,0,0,0,0,0
52414,0,0,0,0,0
52415,0,0,0,0,0
52421,0,0,0,0,0
52422,0,0,0,0,0
52423,0,0,0,0,0
52424,0,0,0,0,0
52425,0,0,0,0,0
52431,0,0,0,0,0
52432,0,0,0,0,0
52433,0,0,0,0,0
52434,0,0,0,0,0
52435,0,0,0,0,0
52441,0,0,0,0,0
52442,0,0,0,0,0
52443,0,0,0,0,0
52444,0,0,0,0,0
52445,0,0,0,0,0
52451,0,0,0,0,0
52452,0,0,0,0,0
52453,0,0,0,0,0
52454,0,0,0,0,0
52455,0,0,0,0,0
52511,0,0,0,0,0
52512,0,0,0,0,0
52513,0,0,0,0,0
52514,0,0,0,0,0
52515,0,0,0,0,0
52521,0,0,0,0,0
52522,0,0,0,0,0
52523,0,0,0,0,0
52524,0,0,0,0,0
52525,0,0,0,0,0
52531,0,0,0,0,0
52532,0,0,0,0,0
52533,0,0,0,0,0
52534,0,0,0,0,0
52535,0,0,0,0,0
52541,0,0,0,0,0
52542,0,0,0,0,0
52543,0,0,0,0,0
52544,0,0,0,0,0
52545,0,0,0,0,0
52551,0,0,0,0,0
52552,0,0,0,0,0
52553,0,0,0,0,0
52554,0,0,0,0,0
52555,0,0,0,0,0
53111,0,0,0,0,0
53112,0,0,0,0,0
53113,0,0,750,0,0
53114,0,0,0,0,0
53115,0,0,0,0,0
53121,0,0,0,0,0
53122,0,0,0,0,0
53123,0,0,0,0,0
53124,0,0,0,0,0
53125,0,0,0,0,0
53131,0,0,0,0,0
53132,0,0,0,0,0
53133,0,0,0,0,0
53134,0,0,0,0,0
53135,0,0,0,0,0
53141,0,0,0,0,0
53142,0,0,0,0,0
53143,0,0,0,0,0
53144,0,0,0,0,0
53145,0,0,0,0,0
53151,0,0,0,0,0
53152,0,0,0,0,0
53153,0,0,0,0,0
53154,0,0,0,0,0
53155,0,0,0,0,0
53211,0,0,0,0,0
53212,0,0,0,0,0
53213,0,0,0,0,0
53214,0,0,0,0,0
53215,0,0,0,0,0
53221,0,0,0,0,0
53222,0,0,0,0,0
53223,0,0,0,0,0
53224,0,0,0,0,0
53225,0,0,0,0,0
53231,0,0,0,0,0
53232,0,0,0,0,0
53233,0,0,0,0,0
53234,0,0,0,0,0
53235,0,0,0,0,0
53241,0,0,0,0,0
53242,0,0,0,0,0
53243,0,0,0,0,0
53244,0,0,0,0,0
53245,0,0,0,0,0
53251,0,0,0,0,0
53252,0,0,0,0,0
53253,0,0,0,0,0
53254,0,0,0,0,0
53255,0,0,0,0,0
53311,0,0,0,25,0
53312,0,0,0,0,0
53313,0,0,0,0,0
53314,0,0,0,0,0
53315,0,0,0,0,0
53321,0,0,0,0,0
53322,0,0,0,0,0
53323,0,0,0,0,0
53324,0,0,0,0,0
53325,0,0,0,0,0
53331,0,0,0,0,0
53332,0,0,0,0,0
53333,0,0,0,0,0
53334,0,0,0,0,0
53335,0,0,0,0,0
53341,0,0,0,0,0
53342,0,0,0,0,0
53343,0,0,0,0,0
53344,0,0,0,0,0
53345,0,0,0,0,0
53351,0,0,0,0,0
53352,0,0,0,0,0
53353,0,0,0,0,0
53354,0,0,0,0,0
53355,0,0,0,0,0
53411,0,0,0,0,0
53412,0,0,0,0,0
53413,0,0,0,0,0
53414,0,0,0,0,0
53415,0,0,0,0,0
53421,0,0,0,0,0
53422,0,0,0,0,0
53423,0,0,0,0,0
53424,0,0,0,0,0
53425,0,0,0,0,0
53431,0,0,0,0,0
53432,0,0,0,0,0
53433,0,0,0,0,0
53434,0,0,0,0,0
53435,0,0,0,0,0
53441,0,0,0,0,0
53442,0,0,0,0,0
53443,0,0,0,0,0
53444,0,0,0,0,0
53445,0,0,0,0,0
53451,0,0,0,0,0
53452,0,0,0,0,0
53453,0,0,0,0,0
53454,0,0,0,0,0
53455,0,0,0,0,0
53511,0,0,0,0,0
53512,0,0,0,0,0
53513,0,0,0,0,0
53514,0,0,0,0,0
53515,0,0,0,0,0
53521,0,0,0,0,0
53522,0,0,0,0,0
53523,0,0,0,0,0
53524,0,0,0,0,0
53525,0,0,0,0,0
53531,0,0,0,0,0
53532,0,0,0,0,0
53533,0,0,0,0,0
53534,0,0,0,0,0
53535,0,0,0,0,0
53541,0,0,0,0,0
53542,0,0,0,0,0
53543,0,0,0,0,0
53544,0,0,0,0,0
53545,0,0,0,0,0
53551,0,0,0,0,0
53552,0,0,0,0,0
53553,0,0,0,0,0
53554,0,0,0,0,0
53555,0,0,0,0,0
54111,0,0,0,0,0
54112,0,0,0,0,0
54113,0,0,0,0,750
54114,0,0,0,0,0
54115,0,0,0,0,0
54121,0,0,0,0,0
54122,0,0,0,0,0
54123,0,0,0,0,0
54124,0,0,0,0,0
54125,0,0,0,0,0
54131,0,0,0,0,0
54132,0,0,0,0,0
54133,0,0,0,0,0
54134,0,0,0,0,0
54135,0,0,0,0,0
54141,0,0,0,0,0
54142,0,0,0,0,0
54143,0,0,0,0,0
54144,0,0,0,0,0
54145,0,0,0,0,0
54151,0,0,0,0,0
54152,0,0,0,0,0
54153,0,0,0,0,0
54154,0,0,0,0,0
54155,0,0,0,0,0
54211,0,0,0,0,0
54212,0,0,0,0,0
54213,0,0,0,0,0
54214,0,0,0,0,0
54215,0,0,0,0,0
54221,0,0,0,0,0
54222,0,0,0,0,0
54223,0,0,0,0,0
54224,0,0,0,0,0
54225,0,0,0,0,0
54231,0,0,0,0,0
54232,0,0,0,0,0
54233,0,0,0,0,0
54234,0,0,0,0,0
54235,0,0,0,0,0
54241,0,0,0,0,0
54242,0,0,0,0,0
54243,0,0,0,0,0
54244,0,0,0,0,0
54245,0,0,0,0,0
54251,0,0,0,0,0
54252,0,0,0,0,0
54253,0,0,0,0,0
54254,0,0,0,0,0
54255,0,0,0,0,0
54311,0,0,0,0,0
54312,0,0,0,0,0
54313,0,0,0,0,0
54314,0,0,0,0,0
54315,0,0,0,0,0
54321,0,0,0,0,0
54322,0,0,0,0,0
54323,0,0,0,0,0
54324,0,0,0,0,0
54325,0,0,0,0,0
54331,0,0,0,0,0
54332,0,0,0,0,0
54333,0,0,0,0,0
54334,0,0,0,0,0
54335,0,0,0,0,0
54341,0,0,0,0,0
54342,0,0,0,0,0
54343,0,0,0,0,0
54344,0,0,0,0,0
54345,0,0,0,0,0
54351,0,0,0,0,0
54352,0,0,0,0,0
54353,0,0,0,0,0
54354,0,0,0,0,0
54355,0,0,0,0,0
54411,25,0,0,0,0
54412,0,0,0,0,0
54413,0,0,0,0,0
54414,0,0,0,0,0
54415,0,0,0,0,0
54421,0,0,0,0,0
54422,0,0,0,0,0
54423,0,0,0,0,0
54424,0,0,0,0,0
54425,0,0,0,0,0
54431,0,0,0,0,0
54432,0,0,0,0,0
54433,0,0,0,0,0
54434,0,0,0,0,0
54435,0,0,0,0,0
54441,0,0,0,0,0
54442,0,0,0,0,0
54443,0,0,0,0,0
54444,0,0,0,0,0
54445,0,0,0,0,0
54451,0,0,0,0,0
54452,0,0,0,0,0
54453,0,0,0,0,0
54454,0,0,0,0,0
54455,0,0,0,0,0
54511,0,0,0,25,0
54512,0,0,0,0,0
54513,0,0,0,0,0
54514,0,0,0,0,0
54515,0,0,0,0,0
54521,0,0,0,0,0
54522,0,0,0,0,0
54523,0,0,0,0,0
54524,0,0,0,0,0
54525,0,0,0,0,0
54531,0,0,0,0,0
54532,0,0,0,0,0
54533,0,0,0,0,0
54534,0,0,0,0,0
54535,0,0,0,0,0
54541,0,0,0,0,0
54542,0,0,0,0,0
54543,0,0,0,0,0
54544,0,0,0,0,0
54545,0,0,0,0,0
54551,0,0,0,0,0
54552,0,0,0,0,0
54553,0,0,0,0,0
54554,0,0,0,0,0
54555,0,0,0,0,0
55111,0,0,0,0,0
55112,0,0,0,0,0
55113,750,750,0,0,0
55114,5900,5000,6425,2025,1700
55115,0,0,0,25,0
55121,0,0,0,0,0
55122,0,0,0,0,0
55123,0,0,0,0,0
55124,0,0,0,0,0
55125,0,0,0,0,0
55131,0,0,0,0,0
55132,0,0,0,0,0
55133,0,0,0,0,0
55134,0,0,0,0,0
55135,0,0,0,0,0
55141,0,0,0,0,0
55142,0,0,0,0,0
55143,0,0,0,0,0
55144,0,0,0,0,0
55145,0,0,0,0,0
55151,0,0,0,0,0
55152,0,0,0,0,0
55153,0,0,0,0,0
55154,0,0,0,0,0
55155,0,0,0,0,0
55211,0,0,0,0,0
55212,0,0,0,0,0
55213,0,0,0,0,0
55214,0,0,0,0,0
55215,0,0,0,0,0
55221,0,0,0,0,0
55222,0,0,0,0,0
55223,0,0,0,0,0
55224,0,0,0,0,0
55225,0,0,0,0,0
55231,0,0,0,0,0
55232,0,0,0,0,0
55233,0,0,0,0,0
55234,0,0,0,0,0
55235,0,0,0,0,0
55241,0,0,0,0,0
55242,0,0,0,0,0
55243,0,0,0,0,0
55244,0,0,0,0,0
55245,0,0,0,0,0
55251,0,0,0,0,0
55252,0,0,0,0,0
55253,0,0,0,0,0
55254,0,0,0,0,0
55255,0,0,0,0,0
55311,0,0,0,0,0
55312,0,0,0,0,0
55313,0,0,0,0,0
55314,1175,0,0,0,0
55315,0,0,0,0,0
55321,0,0,0,0,0
55322,0,0,0,0,0
55323,0,0,0,0,0
55324,0,0,0,0,0
55325,0,0,0,0,0
55331,0,0,0,0,0
55332,0,0,0,0,0
55333,0,0,0,0,0
55334,0,0,0,0,0
55335,0,0,0,0,0
55341,0,0,0,0,0
55342,0,0,0,0,0
55343,0,0,0,0,0
55344,0,0,0,0,0
55345,0,0,0,0,0
55351,0,0,0,0,0
55352,0,0,0,0,0
55353,0,0,0,0,0
55354,0,0,0,0,0
55355,0,0,0,0,0
55411,0,25,0,0,0
55412,0,0,0,0,0
55413,0,0,0,0,0
55414,0,0,1175,0,0
55415,0,0,0,0,0
55421,0,0,0,0,0
55422,0,0,0,0,0
55423,0,0,0,0,0
55424,0,0,0,0,0
55425,0,0,0,0,0
55431,0,0,0,0,0
55432,0,0,0,0,0
55433,0,0,0,0,0
55434,0,0,0,0,0
55435,0,0,0,0,0
55441,0,0,0,0,0
55442,0,0,0,0,0
55443,0,0,0,0,0
55444,0,0,0,0,0
55445,0,0,0,0,0
55451,0,0,0,0,0
55452,0,0,0,0,0
55453,0,0,0,0,0
55454,0,0,0,0,0
55455,0,0,0,0,0
55511,21925,20175,17475,4075,2950
55512,0,0,0,0,25
55513,0,0,0,0,0
55514,6700,10850,12000,23300,16550
55515,96800,144075,130375,99925,100225
55521,0,0,0,0,0
55522,0,0,0,0,0
55523,0,0,0,0,0
55524,0,0,0,0,0
55525,0,0,0,0,0
55531,0,0,0,0,0
55532,0,0,0,0,0
55533,0,0,0,0,0
55534,0,0,0,0,0
55535,0,0,0,0,0
55541,0,0,0,375,0
55542,0,0,0,0,0
55543,0,0,0,0,0
55544,0,0,0,0,0
55545,0,0,0,0,0
55551,47875,64475,79850,60675,143975
55552,0,0,0,0,0
55553,0,0,0,0,0
55554,0,0,0,0,0
55555,0,0,0,0,0
